	Tbet	CD27	CD223	CD25	CD197	CD8a	CD152	CD103	CD107a	MIP1b	CD39	CD137	CD14	IFNg	CD127	IL-2	CD4	CD183	CD274	CD326	CD20	CD56	TNFa	CD3	Ki67	CD45	GZMB	CD95	CD279	CD45RA	File	PatientID	DAY
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.17	0.229580145800532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.127	0	3.46051586907992	0.208518540060779	1.23427507740112	0.0928441452322009	3.74945607154514	0	0	0.6358625344244	0.940892904180805	0	0	0	0.734147801073451	3.11265259521458	0	0	2.69364093297012	0	0	0.261229553303791	0	0	4.33565135885855	0	5.19909737795078	2.36990858086475	2.39013850902088	1.69756037699057	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.298	0	0	0	0.679583300105182	0	0	0	0	0	0	0	0	0.307181557914347	0	0.212801540306185	0	0	0	0.211540869470143	1.57768766685808	1.69756044458224	0	0	0	0.673523865473031	0.943518169070619	0	1.42988764073053	0	0.438892065635184	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.274	0.627199903010567	0	0	0.732225771885517	0	0.218192590809576	0	0.483249120511041	1.8951972530815	0.345730040205468	0	0	0	0	0	0	0	0.0581825653305051	0	5.86702852203401	0	1.19787749327244	0	0	0.47170096611155	0	0	4.530974874291	0.146319142841891	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.196	0	0	0.270867992488349	1.26270448521091	0	0.0153853932881828	0	0	4.37164874876508	1.48476700443601	0	0	0	0.04972610442376	0	0.111030134638193	0	0	0.164163253113024	6.32072234875947	0	0.457182340749968	0.628445953230714	0	1.17577022962027	0	0	0.823998727175029	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14	0	0	0	0	0.0653668374453607	0	0	0	5.22062221252922	0	0	0	0.0165742408405588	0	0	0	0	1.28854310741409	0.642841043715712	5.81828029947804	0	4.75058541737586	2.63070443865943	0	0	0.384130824095551	0	2.46121372102523	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.104	0	0.0979197405736289	0	0	0	0	0	0	0.101317709911588	0	0	0.0370565833675135	0.389279071339728	0	0.492139416113211	0.375727405073617	0	0	0	1.00341970909771	0.800902524388928	0	0	0	0	1.34420113052254	0	0	0	0.034234788949136	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.98	0	0	0.249504218406284	0.987551692728989	0	0.488367496461049	0	0	0	0.258047752785674	0	0.360203471355331	0	0	0	0	0	0	0	0	0.0128177962539556	0	0	0	0	0	0	0.36238048123888	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12	0.00291440130217935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325912873859745	0	0	0	0	0	0	0	0	0	0.177789552451392	0	0	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.186	0	0	0	0	0	0	0	0.274148037098828	6.02965373683475	0	0	0	0	0	0.0112913600855705	0	0	0	0.0239363149461638	6.58408058994303	0	1.69297609835172	0	0.955066221866105	0.161151379864953	0.015375194649631	0.0600762549076439	5.08050247892896	0.00932586458487276	0.0310068302896632	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.35	0.286465434858854	0.461195366932802	0	0	0	0	0	0.11240342989584	0.169918500641571	0.819759999262282	0.836645984991154	1.71024175875887	6.34144293162822	0	0	0.237278516299838	0	0.796888610867942	0.715248551768714	0	2.62035810610997	0.213861909635459	0.574344293607194	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.48	0	0	0	0.593070856889904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.89	0.204248977152037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46996479615441	0	0	0	0	0.17632522687196	0	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.38	0	0	0	1.98399245338076	0.0696491731172082	0.608205095414688	0	0.0525936933939814	0.572947059890037	1.07045057084281	2.07660269780068	1.06501745876599	2.05650991469807	0	1.00086430189967	0.122948576980136	0	0.240236246759491	0.041766637634969	2.2026418154166	1.79497954576128	1.20442162959636	1.24570403766903	1.29969421779788	1.59356904509285	1.64806783304887	0.205373205315395	0.444411770426552	0	2.11506464292396	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.82	0	0	0	0.122179843507297	0	0	0	0	5.62233717616825	0	0	0	0	0	0.51450306934979	1.6859776527592	0.406886324819315	0.0877336495812546	1.43391911051621	0.0142017686720874	0.3750000290351	6.12425483315719	0.0417397733997296	0.956618500781799	0	0.550901706464162	0.0575233209449594	4.11328648574626	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.56	1.79151420729536	5.14154819837195	1.95564975552229	0.536556986387084	2.24995075051981	0.446959901327317	0	0	0.0811478934673184	1.01957446903896	0.15466092221723	0	0	0.514945208508487	3.86797345278061	1.33274266289597	4.57717476267149	2.55163396641802	0.652454904366506	0	0.423155489529006	0	0	4.86039492348028	0.257337494518805	6.11800611053687	0	4.15582367907767	2.74152352195871	1.92195786045948	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.119	0.521928224772971	3.6023343237438	0.424600653773923	0.775922815789445	1.48067223884973	0.54770139660469	0	0	1.10646091202695	3.27090231938962	0	0	0	0.0251417523930142	3.73377850129683	1.5355194257572	2.96004150001889	0.754593041875689	0	1.54849274752639	0	0.682846096691552	3.13800342521141	2.62112630873309	0	5.5898454281988	0	2.70645696598884	0	1.77496950039899	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.117	0	0	0	0	0.0731120955245947	0	0	0	0	0.739127616920555	0	0	0.138985323273894	0	0	0	0	0	0	0	0	0	0	0	0.851899200775134	0.214567191841685	0.191480223590782	0	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.33	0.0943568421951623	0.299556180856355	0.31049457750271	0	0.875044791248823	0	0	0.0399252373229774	4.3095746325196	5.42103062763957	9.79896835262343	5.27271820768878	4.71190184893733	0	0.442360955544936	1.18576265961614	1.3850520639289	0.614829009857076	1.54306271390668	0	0.521122406476601	0.500864397300883	0.448296890937595	2.85125982134876	0	6.16461957124362	0	4.78700212108519	0	1.63436486058889	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.290	0.089268100449475	0	0	0	0.0409869790254181	0	0	0	3.78495377837211	0	0	0	0.95728764684344	0.662338719125812	0	0	0	0	1.00840287665589	0	0	4.89208907688664	0	0	0	0	0	3.5068334353804	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18	0	0	0	0	0	0	0	0	0	0.0167578185122948	0	0	0	0	0	0.106576841394498	0	0	0	0	0	0	0	0	0	0	0	0.286189092796151	0	0.2372632830125	export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-004-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.54	0	0	0	0	0.216625990864596	0	0	0	0.564483229877666	0	0	0	0	0	0	0	0	1.11089124316983	0	0	0	0	0	0	0	0	0	0	0	1.01037522816058	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.300	0.205668592113262	1.83490380587333	2.52412001550765	1.62546944451057	3.27164354682653	4.90931278165986	1.62536752406427	4.25420628874561	1.21175261111494	3.20875680734701	4.93116609793147	1.10384520406882	0.00171659914290296	0	1.24289790984158	0	0	2.44695101800188	0	0.305804753593063	0	0.755458801937114	0	3.84380593432813	0	5.80817885370101	5.02517340924927	3.54195957686151	3.82783097599838	1.92921143207891	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18	0	0	0	0	0	0.058147386589028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-008-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.43	0	0.473491362100831	0.915022618143883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.48	0	0	0	0	0	0	0	0	1.10425876154913	0	0	0	0	0	0	0	0	0	0	0	0.0927237676600987	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405030797907845	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.184	1.61544944556755	0	0	0.413922330615132	1.27964836103006	0	0.439056497276743	0	0	1.45679615999195	1.49746391643054	0	0.380604931410865	0	1.64193952906432	0.062766577279829	3.95627838966261	0.147413662949802	0	0	0.700285534822845	0	0	3.03596277668947	1.54874369883764	5.57317051269961	0.399874527294054	4.04839787672963	2.33792539882672	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-008-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.44	0	1.00511870350997	0.106759490900926	2.34311978619347	1.45562487665606	0.802135376149992	0	0.0132224149077444	2.11102220590021	0	0.108978641929605	0	0.553876026448256	0	2.40134131399757	1.68579253850374	4.3527249225421	0.105544424177692	0.61303296102102	0	0.16704750504672	0.421748590569305	1.77232980984726	4.65147331907595	0	5.51975400487371	0.0366536078179142	4.17802645386583	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102311107752821	0	0	0	0	0	0	0	0	0	0.461771157738287	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240452736617682	0	0.0889223896717329	0.813944011891224	0	0	0	0	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2	0	0	0	0	0	0	0	0	0	0.261286511587371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-23-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.143	1.409599274562	3.59804800123742	0.070095808645367	0.349420979902918	0.727237769834224	4.68043774168504	0.329272386059654	0	0.32226390830601	0.0762128610622131	0.0848083886807362	0	0.292246827404068	0.0227503805444434	3.30069019736499	0	0	2.62373749359091	0	0	0	0.0474790595855261	0.125944654868204	4.07603983526598	0.150943449888298	5.17706879609219	0	3.01726005732347	0	4.03907790141091	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.153	0.108298232877693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10092096112973	0	0	0	0	0	0	1.9847748442355	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12	1.79923777754238	4.50261513511331	0.920177165261891	0	1.85360847872706	0	0.4464389669148	0	2.55347231236611	0.0996384349313547	0	0	0	0	3.45995448765891	1.5321509620847	4.27920101605129	3.98359716551283	0.251679900545992	0	0	0	4.33314738352548	4.47172133059635	0	5.14769588554353	0	3.3333896331001	0.966474956450738	0.112740561135405	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.50	0.330933098076041	1.56879629184459	0.515717847688849	1.03879439022748	3.12573561979229	0.708789196220815	0.805212340853181	0	3.29376851031048	1.54218834016102	3.46833143288491	0	4.47421754106175	0	0.913132107072418	0.258555595312982	0.0262237919686163	0	0	0	0	0	0.0931236975729397	0.234164752501173	0	5.46530521499616	0	3.30264516057226	0.203498727304971	2.54894888871591	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384597442974869	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.51	0.962564781543435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844111905144981	0.301266285949757	0	0	0	0	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5	0	0	0	0.438638490693762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28	0.515767673471831	5.3766812729208	2.38181324579023	1.74783913172118	5.23342553176941	5.69354222857512	1.0648149315181	0	1.01405949579819	0	0.0838020854317358	0	0	0.268944423111587	2.87003707849796	0.705088182215334	0.23498331671319	1.29678938421767	0	0	0	0	1.42500005572208	3.5371432180946	0	4.62861854093203	0.190795279931876	1.71065767201958	0.196548719380965	3.93527659266319	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870178736574002	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.108	0.036306823335052	0	0	1.0370458886285	1.35807910603524	0	0.0568399863695426	0	2.05888542279422	2.09799473639352	0.781346202682437	0	0.0580565832131182	0.285665246116727	0.0496464041246119	0.150080157975077	1.60694617955495	0	0.902446179384561	0.964181703629205	0.780504549275229	1.78521611232097	0.258682897510696	0	1.51817416551982	0.661828236352079	0	1.19645319904571	0.713603403280847	2.62570561131751	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.272	0.098012498883048	0	0	0	0	0	0.0648901414268347	0	3.61368505552269	0	0	0	0	0	0.309266824709055	0	0	0	0.254388123798498	0	0	4.24946142475918	0	0	0	0.58802103384759	0	4.0944685909892	0.284311446833365	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.108	0	0	0	0	0	0	0	0	4.41704356969773	0.442094081356835	0	0	0	0	0	0.087768182601334	0.140877489929798	0	0.357367427784679	6.24341777654124	0	0	0	0	1.16567067594553	0	0	2.58784778997962	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.59	0.397087648305318	0.242719552597752	0	0	0.836945298049008	0	0	0	0.0330548885521532	0.0769667100032365	0	0	0	0	0	0	0	0.252003512818959	0.333968710573948	0.0178979794980939	0	0	0.184992839885519	0	0	0	0	0	0.075135904119842	0.118749330404999	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.231	0.548953421675308	0.0517255289989742	0	1.79184178100446	0	0	0	0	4.23269478685926	0	1.0106928649443	0	0	0	0.491548066913432	0.483358116017005	0.0809196600583734	0.595507757489773	0	5.94793413782333	0	3.3407159051903	0.507536540251208	1.05150061926159	0.167647386685711	0.883506024362109	0	2.84544833475546	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.47	0.630541523895323	0	0	0.419819442095376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250153496868688	0	0.709564907277975	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1	2.38814752724392	3.14750357500191	1.03679490450481	0	0.583498108255294	0	0.698312721452029	0	1.49388783955675	0	0	0	0.572857824798891	0	1.92645857621167	1.00743202241777	4.75120190815535	2.77592999389176	1.34263650882531	0	0.643827450828803	0	0.226088309177294	4.85870708019995	0	4.20049504830303	0	3.55522114164427	2.60886958675989	1.45589176455211	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.11	0	0	0	1.43287122003506	0	0.258250782275454	0.395122266910338	0.0506750868757088	0.692368228161881	0	0.575586176913514	0.739621354973354	0	0	0.419575458689992	0	0.0261409579851371	0	0.671861313758421	2.33403214993313	0.372369319606253	2.39848905398325	0.312252570166274	0	0	0.449753373337036	0	0	0	0.735905961185214	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.20	2.80684951542993	2.37776375206476	0	2.50609419751765	0	0	4.01204429486552	0	0.838042139203326	3.14510821130122	5.98210584946082	3.70386278474051	0.735207583787001	0	2.90457472008251	0	2.58913383347039	1.64019128135679	0.991137426563583	0	0	0	0	3.83898966035005	1.29848687731772	5.28425864032299	0.284601975642853	6.54278996119776	3.191890488735	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
