,Tbet,CD27,CD223,CD25,CD197,CD8a,CD152,CD103,CD107a,MIP1b,CD39,CD137,CD14,IFNg,CD127,IL-2,CD4,CD183,CD274,CD326,CD20,CD56,TNFa,CD3,Ki67,CD45,GZMB,CD95,CD279,CD45RA,File,PatientID,DAY
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.274",0.627199903,0,0,0.732225772,0,0.218192591,0,0.483249121,1.895197253,0.34573004,0,0,0,0,0,0,0,0.058182565,0,5.867028522,0,1.197877493,0,0,0.471700966,0,0,4.530974874,0.146319143,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.196",0,0,0.270867992,1.262704485,0,0.015385393,0,0,4.371648749,1.484767004,0,0,0,0.049726104,0,0.111030135,0,0,0.164163253,6.320722349,0,0.457182341,0.628445953,0,1.17577023,0,0,0.823998727,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14",0,0,0,0,0.065366837,0,0,0,5.220622213,0,0,0,0.016574241,0,0,0,0,1.288543107,0.642841044,5.818280299,0,4.750585417,2.630704439,0,0,0.384130824,0,2.461213721,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.104",0,0.097919741,0,0,0,0,0,0,0.10131771,0,0,0.037056583,0.389279071,0,0.492139416,0.375727405,0,0,0,1.003419709,0.800902524,0,0,0,0,1.344201131,0,0,0,0.034234789,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.98",0,0,0.249504218,0.987551693,0,0.488367496,0,0,0,0.258047753,0,0.360203471,0,0,0,0,0,0,0,0,0.012817796,0,0,0,0,0,0,0.362380481,0,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12",0.002914401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325912874,0,0,0,0,0,0,0,0,0,0.177789552,0,0,0,0,"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-007-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.186",0,0,0,0,0,0,0,0.274148037,6.029653737,0,0,0,0,0,0.01129136,0,0,0,0.023936315,6.58408059,0,1.692976098,0,0.955066222,0.16115138,0.015375195,0.060076255,5.080502479,0.009325865,0.03100683,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.35",0.286465435,0.461195367,0,0,0,0,0,0.11240343,0.169918501,0.819759999,0.836645985,1.710241759,6.341442932,0,0,0.237278516,0,0.796888611,0.715248552,0,2.620358106,0.21386191,0.574344294,0,0,0,0,0,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.48",0,0,0,0.593070857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.89",0.204248977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469964796,0,0,0,0,0.176325227,0,0,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.38",0,0,0,1.983992453,0.069649173,0.608205095,0,0.052593693,0.57294706,1.070450571,2.076602698,1.065017459,2.056509915,0,1.000864302,0.122948577,0,0.240236247,0.041766638,2.202641815,1.794979546,1.20442163,1.245704038,1.299694218,1.593569045,1.648067833,0.205373205,0.44441177,0,2.115064643,"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.82",0,0,0,0.122179844,0,0,0,0,5.622337176,0,0,0,0,0,0.514503069,1.685977653,0.406886325,0.08773365,1.433919111,0.014201769,0.375000029,6.124254833,0.041739773,0.956618501,0,0.550901706,0.057523321,4.113286486,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.56",1.791514207,5.141548198,1.955649756,0.536556986,2.249950751,0.446959901,0,0,0.081147893,1.019574469,0.154660922,0,0,0.514945209,3.867973453,1.332742663,4.577174763,2.551633966,0.652454904,0,0.42315549,0,0,4.860394923,0.257337495,6.118006111,0,4.155823679,2.741523522,1.92195786,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.119",0.521928225,3.602334324,0.424600654,0.775922816,1.480672239,0.547701397,0,0,1.106460912,3.270902319,0,0,0,0.025141752,3.733778501,1.535519426,2.9600415,0.754593042,0,1.548492748,0,0.682846097,3.138003425,2.621126309,0,5.589845428,0,2.706456966,0,1.7749695,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.117",0,0,0,0,0.073112096,0,0,0,0,0.739127617,0,0,0.138985323,0,0,0,0,0,0,0,0,0,0,0,0.851899201,0.214567192,0.191480224,0,0,0,"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.33",0.094356842,0.299556181,0.310494578,0,0.875044791,0,0,0.039925237,4.309574633,5.421030628,9.798968353,5.272718208,4.711901849,0,0.442360956,1.18576266,1.385052064,0.61482901,1.543062714,0,0.521122406,0.500864397,0.448296891,2.851259821,0,6.164619571,0,4.787002121,0,1.634364861,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.290",0.0892681,0,0,0,0.040986979,0,0,0,3.784953778,0,0,0,0.957287647,0.662338719,0,0,0,0,1.008402877,0,0,4.892089077,0,0,0,0,0,3.506833435,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18",0,0,0,0,0,0,0,0,0,0.016757819,0,0,0,0,0,0.106576841,0,0,0,0,0,0,0,0,0,0,0,0.286189093,0,0.237263283,"export_Ex_5-17-19 TIL105-58-004-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-004-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.54",0,0,0,0,0.216625991,0,0,0,0.56448323,0,0,0,0,0,0,0,0,1.110891243,0,0,0,0,0,0,0,0,0,0,0,1.010375228,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.300",0.205668592,1.834903806,2.524120016,1.625469445,3.271643547,4.909312782,1.625367524,4.254206289,1.211752611,3.208756807,4.931166098,1.103845204,0.001716599,0,1.24289791,0,0,2.446951018,0,0.305804754,0,0.755458802,0,3.843805934,0,5.808178854,5.025173409,3.541959577,3.827830976,1.929211432,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.18",0,0,0,0,0,0.058147387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.43",0,0.473491362,0.915022618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.48",0,0,0,0,0,0,0,0,1.104258762,0,0,0,0,0,0,0,0,0,0,0,0.092723768,0,0,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-007-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405030798,0,0,0,0,0,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.184",1.615449446,0,0,0.413922331,1.279648361,0,0.439056497,0,0,1.45679616,1.497463916,0,0.380604931,0,1.641939529,0.062766577,3.95627839,0.147413663,0,0,0.700285535,0,0,3.035962777,1.548743699,5.573170513,0.399874527,4.048397877,2.337925399,0,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D000,D000
"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.44",0,1.005118704,0.106759491,2.343119786,1.455624877,0.802135376,0,0.013222415,2.111022206,0,0.108978642,0,0.553876026,0,2.401341314,1.685792539,4.352724923,0.105544424,0.613032961,0,0.167047505,0.421748591,1.77232981,4.651473319,0,5.519754005,0.036653608,4.178026454,0,0,"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-007-D000,D000
"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010231111,0,0,0,0,0,0,0,0,0,0.461771158,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D000,D000
"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024045274,0,0.08892239,0.813944012,0,0,0,0,"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-006-D000,D000
"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.2",0,0,0,0,0,0,0,0,0,0.261286512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-23-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.143",1.409599275,3.598048001,0.070095809,0.34942098,0.72723777,4.680437742,0.329272386,0,0.322263908,0.076212861,0.084808389,0,0.292246827,0.022750381,3.300690197,0,0,2.623737494,0,0,0,0.04747906,0.125944655,4.076039835,0.15094345,5.177068796,0,3.017260057,0,4.039077901,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.153",0.108298233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100920961,0,0,0,0,0,0,1.984774844,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.12",1.799237778,4.502615135,0.920177165,0,1.853608479,0,0.446438967,0,2.553472312,0.099638435,0,0,0,0,3.459954488,1.532150962,4.279201016,3.983597166,0.251679901,0,0,0,4.333147384,4.471721331,0,5.147695886,0,3.333389633,0.966474956,0.112740561,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.50",0.330933098,1.568796292,0.515717848,1.03879439,3.12573562,0.708789196,0.805212341,0,3.29376851,1.54218834,3.468331433,0,4.474217541,0,0.913132107,0.258555595,0.026223792,0,0,0,0,0,0.093123698,0.234164753,0,5.465305215,0,3.302645161,0.203498727,2.548948889,"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384597443,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.51",0.962564782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844111905,0.301266286,0,0,0,0,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5",0,0,0,0.438638491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28",0.515767673,5.376681273,2.381813246,1.747839132,5.233425532,5.693542229,1.064814932,0,1.014059496,0,0.083802085,0,0,0.268944423,2.870037078,0.705088182,0.234983317,1.296789384,0,0,0,0,1.425000056,3.537143218,0,4.628618541,0.19079528,1.710657672,0.196548719,3.935276593,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870178737,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.108",0.036306823,0,0,1.037045889,1.358079106,0,0.056839986,0,2.058885423,2.097994736,0.781346203,0,0.058056583,0.285665246,0.049646404,0.150080158,1.60694618,0,0.902446179,0.964181704,0.780504549,1.785216112,0.258682898,0,1.518174166,0.661828236,0,1.196453199,0.713603403,2.625705611,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.272",0.098012499,0,0,0,0,0,0.064890141,0,3.613685056,0,0,0,0,0,0.309266825,0,0,0,0.254388124,0,0,4.249461425,0,0,0,0.588021034,0,4.094468591,0.284311447,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.108",0,0,0,0,0,0,0,0,4.41704357,0.442094081,0,0,0,0,0,0.087768183,0.14087749,0,0.357367428,6.243417777,0,0,0,0,1.165670676,0,0,2.58784779,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.59",0.397087648,0.242719553,0,0,0.836945298,0,0,0,0.033054889,0.07696671,0,0,0,0,0,0,0,0.252003513,0.333968711,0.017897979,0,0,0.18499284,0,0,0,0,0,0.075135904,0.11874933,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.231",0.548953422,0.051725529,0,1.791841781,0,0,0,0,4.232694787,0,1.010692865,0,0,0,0.491548067,0.483358116,0.08091966,0.595507757,0,5.947934138,0,3.340715905,0.50753654,1.051500619,0.167647387,0.883506024,0,2.845448335,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.47",0.630541524,0,0,0.419819442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250153497,0,0.709564907,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1",2.388147527,3.147503575,1.036794905,0,0.583498108,0,0.698312721,0,1.49388784,0,0,0,0.572857825,0,1.926458576,1.007432022,4.751201908,2.775929994,1.342636509,0,0.643827451,0,0.226088309,4.85870708,0,4.200495048,0,3.555221142,2.608869587,1.455891765,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.11",0,0,0,1.43287122,0,0.258250782,0.395122267,0.050675087,0.692368228,0,0.575586177,0.739621355,0,0,0.419575459,0,0.026140958,0,0.671861314,2.33403215,0.37236932,2.398489054,0.31225257,0,0,0.449753373,0,0,0,0.735905961,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.20",2.806849515,2.377763752,0,2.506094198,0,0,4.012044295,0,0.838042139,3.145108211,5.982105849,3.703862785,0.735207584,0,2.90457472,0,2.589133833,1.640191281,0.991137427,0,0,0,0,3.83898966,1.298486877,5.28425864,0.284601976,6.542789961,3.191890489,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.92",0.174690727,0,0,0.186250712,0,0,0,0,0,0,0,0,0.797190757,0.627561134,0.038771848,0,0,0.303442338,0,1.772398673,0.388896881,1.944064169,0,0,0,0,0,1.826820737,0,0.044634815,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28",0.11431465,0,0,0,0,0,0,0,0,0,0,0,0.124564668,0,0,0,0,0,0,0,0,0,0,0,0.062964931,0,0,0,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.40",0,0,0,0,0,0,0,0,2.955651648,0,1.025643957,0,0.402595448,0,0,0.024837618,0,0,0.071112222,0,0,3.544531287,0.264443801,0.246281827,0.465197641,0,0,3.117589213,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.7",1.139059876,4.139828937,1.385254941,0,0,3.949866793,0,0,0.006577312,0.254425854,0,0,0,0,1.772411274,0,0.428390253,2.790771948,0.289103542,0,0.151135907,0,0,4.069477626,0,4.904346738,0,2.389991894,2.236108445,4.805883805,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.110",0,0.071725235,0,0,0,0,0.861679363,0,4.025612795,0.039731616,0,0,0,0,0.047746748,0.041684404,0,0,0,0,0.090233108,3.923029585,0,0,1.449499228,0,0,3.928822592,1.276876065,0.107519708,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.50",0,0,0,0.063319723,0.02578315,0,0,0.218778391,0,0,0.183319217,0.052796967,0.801762215,0,0.05743421,0.840806239,0,0,0,0.524275086,1.875538031,1.973346658,0,0,0,0,0,0.136678352,0,0,"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-23-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.36",0,0,0,0,0,0,0,0,0,0,0,0.197824949,0,0,0,0,0,0,0,0,0,1.534443594,0,0,0.536139588,0,0,0,0,0.19185684,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677068152,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
